City/District,Waste Type,Waste Generated (Tons/Day),Recycling Rate (%),Population Density (People/km²),Municipal Efficiency Score (1-10),Disposal Method,Cost of Waste Management (₹/Ton),Awareness Campaigns Count,Landfill Name,"Landfill Location (Lat, Long)",Landfill Capacity (Tons),Year,years_since_start,waste_per_capita,cost_efficiency,index
Hyderabad,Organic,1514.0,44.0,7927.0,7.0,Incineration,4521.0,3.0,Hyderabad Landfill,"34.069, 82.1518",34239.0,2023.0,4.0,0.190992809385644,645.8571428571429,
Hyderabad,E-Waste,1598.0,61.0,7927.0,8.0,Landfill,3658.0,4.0,Hyderabad Landfill,"34.069, 82.1518",34239.0,2023.0,4.0,0.2015895042260628,457.25,
Hyderabad,Construction,4204.0,31.0,7927.0,8.0,Incineration,2208.0,8.0,Hyderabad Landfill,"34.069, 82.1518",34239.0,2023.0,4.0,0.5303393465371515,276.0,
Hyderabad,Hazardous,4592.0,69.0,7927.0,10.0,Composting,4701.0,12.0,Hyderabad Landfill,"34.069, 82.1518",34239.0,2023.0,4.0,0.5792859846095623,470.1,
Pune,Plastic,8897.0,48.0,12547.0,6.0,Incineration,4355.0,15.0,Pune Landfill,"28.7237, 84.2278",49524.0,2019.0,0.0,0.7090938072846099,725.8333333333334,
Pune,Organic,8028.0,68.0,12547.0,8.0,Composting,3502.0,19.0,Pune Landfill,"28.7237, 84.2278",49524.0,2019.0,0.0,0.6398342233203156,437.75,
Pune,E-Waste,3125.0,36.0,12547.0,7.0,Recycling,969.0,14.0,Pune Landfill,"28.7237, 84.2278",49524.0,2019.0,0.0,0.2490635211604367,138.42857142857142,
Pune,Construction,9857.0,62.0,12547.0,7.0,Landfill,2667.0,12.0,Pune Landfill,"28.7237, 84.2278",49524.0,2019.0,0.0,0.7856061209850961,381.0,
Pune,Hazardous,5547.0,46.0,12547.0,7.0,Composting,1229.0,11.0,Pune Landfill,"28.7237, 84.2278",49524.0,2019.0,0.0,0.4420977126006216,175.57142857142858,
Pune,Plastic,2280.0,52.0,12547.0,9.0,Landfill,2575.0,6.0,Pune Landfill,"28.7237, 84.2278",49524.0,2020.0,1.0,0.1817167450386546,286.1111111111111,
Pune,Organic,1926.0,53.0,12547.0,9.0,Recycling,3238.0,19.0,Pune Landfill,"28.7237, 84.2278",49524.0,2020.0,1.0,0.1535028293616004,359.77777777777777,
Pune,E-Waste,8098.0,36.0,12547.0,9.0,Incineration,2009.0,5.0,Pune Landfill,"28.7237, 84.2278",49524.0,2020.0,1.0,0.6454132461943094,223.22222222222223,
Pune,Construction,1089.0,85.0,12547.0,6.0,Composting,798.0,14.0,Pune Landfill,"28.7237, 84.2278",49524.0,2020.0,1.0,0.086793655853989,133.0,
Pune,Hazardous,8742.0,61.0,12547.0,5.0,Landfill,2713.0,13.0,Pune Landfill,"28.7237, 84.2278",49524.0,2020.0,1.0,0.6967402566350522,542.6,
Pune,Plastic,4485.0,66.0,12547.0,8.0,Landfill,3069.0,11.0,Pune Landfill,"28.7237, 84.2278",49524.0,2021.0,2.0,0.3574559655694588,383.625,
Pune,Organic,6145.0,44.0,12547.0,5.0,Composting,1707.0,6.0,Pune Landfill,"28.7237, 84.2278",49524.0,2021.0,2.0,0.4897585080098828,341.4,
Pune,E-Waste,8407.0,61.0,12547.0,6.0,Composting,3974.0,3.0,Pune Landfill,"28.7237, 84.2278",49524.0,2021.0,2.0,0.6700406471666533,662.3333333333334,
Pune,Construction,511.0,33.0,12547.0,5.0,Recycling,1998.0,6.0,Pune Landfill,"28.7237, 84.2278",49524.0,2021.0,2.0,0.0407268669801546,399.6,
Pune,Hazardous,1623.0,57.0,12547.0,5.0,Composting,3589.0,20.0,Pune Landfill,"28.7237, 84.2278",49524.0,2021.0,2.0,0.1293536303498844,717.8,
Pune,Plastic,3578.0,39.0,12547.0,7.0,Recycling,2681.0,11.0,Pune Landfill,"28.7237, 84.2278",49524.0,2022.0,3.0,0.2851677691878537,383.0,
Pune,Organic,7921.0,69.0,12547.0,7.0,Incineration,3569.0,7.0,Pune Landfill,"28.7237, 84.2278",49524.0,2022.0,3.0,0.6313062883557823,509.8571428571428,
Pune,E-Waste,9741.0,75.0,12547.0,10.0,Incineration,4988.0,1.0,Pune Landfill,"28.7237, 84.2278",49524.0,2022.0,3.0,0.7763608830796206,498.8,
Pune,Construction,4804.0,36.0,12547.0,6.0,Composting,3338.0,13.0,Pune Landfill,"28.7237, 84.2278",49524.0,2022.0,3.0,0.3828803698095162,556.3333333333334,
Pune,Hazardous,8508.0,55.0,12547.0,10.0,Incineration,3321.0,7.0,Pune Landfill,"28.7237, 84.2278",49524.0,2022.0,3.0,0.6780903801705587,332.1,
Pune,Plastic,5594.0,76.0,12547.0,5.0,Landfill,4656.0,8.0,Pune Landfill,"28.7237, 84.2278",49524.0,2023.0,4.0,0.4458436279588746,931.2,
Pune,Organic,3851.0,83.0,12547.0,6.0,Recycling,3334.0,12.0,Pune Landfill,"28.7237, 84.2278",49524.0,2023.0,4.0,0.3069259583964294,555.6666666666666,
Pune,E-Waste,8611.0,30.0,12547.0,9.0,Incineration,1359.0,5.0,Pune Landfill,"28.7237, 84.2278",49524.0,2023.0,4.0,0.6862995138280067,151.0,
Pune,Construction,2012.0,45.0,12547.0,10.0,Landfill,2368.0,6.0,Pune Landfill,"28.7237, 84.2278",49524.0,2023.0,4.0,0.1603570574639356,236.8,
Pune,Hazardous,9234.0,31.0,12547.0,7.0,Landfill,2438.0,15.0,Pune Landfill,"28.7237, 84.2278",49524.0,2023.0,4.0,0.7359528174065514,348.2857142857143,
Ahmedabad,Plastic,9807.0,67.0,9464.0,5.0,Landfill,4632.0,17.0,Ahmedabad Landfill,"19.3868, 72.7845",69399.0,2019.0,0.0,1.0362426035502958,926.4,
Ahmedabad,Organic,1302.0,56.0,9464.0,9.0,Recycling,673.0,19.0,Ahmedabad Landfill,"19.3868, 72.7845",69399.0,2019.0,0.0,0.1375739644970414,74.77777777777777,
Ahmedabad,E-Waste,6409.0,76.0,9464.0,7.0,Incineration,2025.0,2.0,Ahmedabad Landfill,"19.3868, 72.7845",69399.0,2019.0,0.0,0.6771978021978022,289.2857142857143,
Ahmedabad,Construction,5933.0,68.0,9464.0,8.0,Landfill,2882.0,7.0,Ahmedabad Landfill,"19.3868, 72.7845",69399.0,2019.0,0.0,0.6269019442096365,360.25,
Ahmedabad,Hazardous,2686.0,81.0,9464.0,9.0,Incineration,1638.0,9.0,Ahmedabad Landfill,"19.3868, 72.7845",69399.0,2019.0,0.0,0.2838123415046492,182.0,
Ahmedabad,Plastic,5578.0,55.0,9464.0,6.0,Recycling,2669.0,12.0,Ahmedabad Landfill,"19.3868, 72.7845",69399.0,2020.0,1.0,0.5893913778529163,444.8333333333333,
Ahmedabad,Organic,929.0,54.0,9464.0,6.0,Incineration,578.0,12.0,Ahmedabad Landfill,"19.3868, 72.7845",69399.0,2020.0,1.0,0.0981614539306847,96.33333333333331,
Ahmedabad,E-Waste,2118.0,57.0,9464.0,5.0,Composting,3419.0,11.0,Ahmedabad Landfill,"19.3868, 72.7845",69399.0,2020.0,1.0,0.2237954353338968,683.8,
Ahmedabad,Construction,1658.0,81.0,9464.0,7.0,Composting,2089.0,15.0,Ahmedabad Landfill,"19.3868, 72.7845",69399.0,2020.0,1.0,0.1751901944209636,298.42857142857144,
Ahmedabad,Hazardous,3762.0,69.0,9464.0,7.0,Incineration,4671.0,11.0,Ahmedabad Landfill,"19.3868, 72.7845",69399.0,2020.0,1.0,0.3975063398140321,667.2857142857143,
Ahmedabad,Plastic,4012.0,58.0,9464.0,7.0,Landfill,3619.0,19.0,Ahmedabad Landfill,"19.3868, 72.7845",69399.0,2021.0,2.0,0.4239222316145393,517.0,
Ahmedabad,Organic,7895.0,78.0,9464.0,5.0,Landfill,4526.0,20.0,Ahmedabad Landfill,"19.3868, 72.7845",69399.0,2021.0,2.0,0.8342138630600169,905.2,
Ahmedabad,E-Waste,7663.0,74.0,9464.0,5.0,Landfill,4370.0,4.0,Ahmedabad Landfill,"19.3868, 72.7845",69399.0,2021.0,2.0,0.8096999154691462,874.0,
Ahmedabad,Construction,4118.0,79.0,9464.0,10.0,Landfill,2440.0,19.0,Ahmedabad Landfill,"19.3868, 72.7845",69399.0,2021.0,2.0,0.4351225697379544,244.0,
Ahmedabad,Hazardous,5791.0,43.0,9464.0,9.0,Incineration,4871.0,19.0,Ahmedabad Landfill,"19.3868, 72.7845",69399.0,2021.0,2.0,0.6118977176669484,541.2222222222222,
Ahmedabad,Plastic,1334.0,55.0,9464.0,8.0,Composting,1390.0,1.0,Ahmedabad Landfill,"19.3868, 72.7845",69399.0,2022.0,3.0,0.1409551986475063,173.75,
Ahmedabad,Organic,3467.0,42.0,9464.0,10.0,Composting,2845.0,19.0,Ahmedabad Landfill,"19.3868, 72.7845",69399.0,2022.0,3.0,0.3663355874894336,284.5,
Ahmedabad,E-Waste,2458.0,58.0,9464.0,7.0,Landfill,1591.0,4.0,Ahmedabad Landfill,"19.3868, 72.7845",69399.0,2022.0,3.0,0.2597210481825866,227.28571428571428,
Ahmedabad,Construction,690.0,30.0,9464.0,6.0,Composting,2807.0,8.0,Ahmedabad Landfill,"19.3868, 72.7845",69399.0,2022.0,3.0,0.0729078613693998,467.8333333333333,
Ahmedabad,Hazardous,4104.0,83.0,9464.0,9.0,Incineration,3750.0,5.0,Ahmedabad Landfill,"19.3868, 72.7845",69399.0,2022.0,3.0,0.4336432797971259,416.6666666666667,
Ahmedabad,Plastic,9593.0,38.0,9464.0,10.0,Recycling,3688.0,15.0,Ahmedabad Landfill,"19.3868, 72.7845",69399.0,2023.0,4.0,1.0136306001690618,368.8,
Ahmedabad,Organic,3814.0,69.0,9464.0,7.0,Recycling,3256.0,0.0,Ahmedabad Landfill,"19.3868, 72.7845",69399.0,2023.0,4.0,0.4030008453085376,465.1428571428572,
Ahmedabad,E-Waste,2978.0,30.0,9464.0,5.0,Incineration,1070.0,10.0,Ahmedabad Landfill,"19.3868, 72.7845",69399.0,2023.0,4.0,0.3146661031276416,214.0,
Ahmedabad,Construction,8892.0,54.0,9464.0,5.0,Composting,2781.0,20.0,Ahmedabad Landfill,"19.3868, 72.7845",69399.0,2023.0,4.0,0.9395604395604396,556.2,
Ahmedabad,Hazardous,7540.0,78.0,9464.0,6.0,Recycling,3134.0,7.0,Ahmedabad Landfill,"19.3868, 72.7845",69399.0,2023.0,4.0,0.7967032967032966,522.3333333333334,
Jaipur,Plastic,5518.0,33.0,2335.0,5.0,Incineration,835.0,2.0,Jaipur Landfill,"11.6909, 94.4267",71127.0,2019.0,0.0,2.363169164882227,167.0,
Jaipur,Organic,6249.0,44.0,2335.0,7.0,Composting,2634.0,8.0,Jaipur Landfill,"11.6909, 94.4267",71127.0,2019.0,0.0,2.676231263383298,376.2857142857143,
Jaipur,E-Waste,5899.0,68.0,2335.0,5.0,Incineration,1058.0,14.0,Jaipur Landfill,"11.6909, 94.4267",71127.0,2019.0,0.0,2.526338329764454,211.6,
Jaipur,Construction,3452.0,48.0,2335.0,7.0,Recycling,4230.0,14.0,Jaipur Landfill,"11.6909, 94.4267",71127.0,2019.0,0.0,1.478372591006424,604.2857142857143,
Jaipur,Hazardous,4108.0,31.0,2335.0,9.0,Landfill,3132.0,2.0,Jaipur Landfill,"11.6909, 94.4267",71127.0,2019.0,0.0,1.7593147751605995,348.0,
Jaipur,Plastic,9183.0,55.0,2335.0,6.0,Landfill,1898.0,12.0,Jaipur Landfill,"11.6909, 94.4267",71127.0,2020.0,1.0,3.932762312633833,316.3333333333333,
Jaipur,Organic,6175.0,80.0,2335.0,9.0,Recycling,765.0,19.0,Jaipur Landfill,"11.6909, 94.4267",71127.0,2020.0,1.0,2.644539614561028,85.0,
Jaipur,E-Waste,9774.0,51.0,2335.0,10.0,Incineration,1909.0,7.0,Jaipur Landfill,"11.6909, 94.4267",71127.0,2020.0,1.0,4.185867237687366,190.9,
Jaipur,Construction,7448.0,81.0,2335.0,9.0,Landfill,3668.0,0.0,Jaipur Landfill,"11.6909, 94.4267",71127.0,2020.0,1.0,3.1897216274089937,407.55555555555554,
Jaipur,Hazardous,9780.0,63.0,2335.0,9.0,Composting,2809.0,3.0,Jaipur Landfill,"11.6909, 94.4267",71127.0,2020.0,1.0,4.188436830835117,312.1111111111111,
Jaipur,Plastic,6413.0,63.0,2335.0,10.0,Recycling,3165.0,20.0,Jaipur Landfill,"11.6909, 94.4267",71127.0,2021.0,2.0,2.7464668094218414,316.5,
Jaipur,Organic,1018.0,70.0,2335.0,8.0,Recycling,4760.0,10.0,Jaipur Landfill,"11.6909, 94.4267",71127.0,2021.0,2.0,0.4359743040685225,595.0,
Jaipur,E-Waste,4152.0,65.0,2335.0,7.0,Recycling,657.0,5.0,Jaipur Landfill,"11.6909, 94.4267",71127.0,2021.0,2.0,1.7781584582441117,93.85714285714286,
Jaipur,Construction,9976.0,59.0,2335.0,5.0,Incineration,2344.0,15.0,Jaipur Landfill,"11.6909, 94.4267",71127.0,2021.0,2.0,4.272376873661671,468.8,
Jaipur,Hazardous,5281.0,36.0,2335.0,9.0,Incineration,1944.0,10.0,Jaipur Landfill,"11.6909, 94.4267",71127.0,2021.0,2.0,2.2616702355460387,216.0,
Jaipur,Plastic,8379.0,55.0,2335.0,9.0,Landfill,2826.0,19.0,Jaipur Landfill,"11.6909, 94.4267",71127.0,2022.0,3.0,3.5884368308351178,314.0,
Jaipur,Organic,8991.0,49.0,2335.0,9.0,Landfill,4032.0,15.0,Jaipur Landfill,"11.6909, 94.4267",71127.0,2022.0,3.0,3.850535331905782,448.0,
Jaipur,E-Waste,3448.0,85.0,2335.0,10.0,Landfill,1049.0,3.0,Jaipur Landfill,"11.6909, 94.4267",71127.0,2022.0,3.0,1.476659528907923,104.9,
Jaipur,Construction,9043.0,54.0,2335.0,9.0,Composting,4211.0,19.0,Jaipur Landfill,"11.6909, 94.4267",71127.0,2022.0,3.0,3.872805139186296,467.8888888888889,
Jaipur,Hazardous,8600.0,60.0,2335.0,7.0,Incineration,3201.0,1.0,Jaipur Landfill,"11.6909, 94.4267",71127.0,2022.0,3.0,3.6830835117773018,457.2857142857143,
Jaipur,Plastic,5068.0,53.0,2335.0,6.0,Composting,3801.0,11.0,Jaipur Landfill,"11.6909, 94.4267",71127.0,2023.0,4.0,2.1704496788008565,633.5,
Jaipur,Organic,6958.0,65.0,2335.0,5.0,Composting,1632.0,6.0,Jaipur Landfill,"11.6909, 94.4267",71127.0,2023.0,4.0,2.9798715203426123,326.4,
Jaipur,E-Waste,2534.0,45.0,2335.0,5.0,Composting,1614.0,15.0,Jaipur Landfill,"11.6909, 94.4267",71127.0,2023.0,4.0,1.0852248394004282,322.8,
Jaipur,Construction,5821.0,79.0,2335.0,9.0,Landfill,3734.0,1.0,Jaipur Landfill,"11.6909, 94.4267",71127.0,2023.0,4.0,2.4929336188436837,414.8888888888889,
Jaipur,Hazardous,4527.0,67.0,2335.0,7.0,Composting,2453.0,9.0,Jaipur Landfill,"11.6909, 94.4267",71127.0,2023.0,4.0,1.9387580299785867,350.42857142857144,
Lucknow,Plastic,9719.0,47.0,23465.0,7.0,Incineration,1414.0,11.0,Lucknow Landfill,"10.3904, 81.8808",80251.0,2019.0,0.0,0.4141913488173876,202.0,
Lucknow,Organic,3449.0,55.0,23465.0,6.0,Landfill,4823.0,12.0,Lucknow Landfill,"10.3904, 81.8808",80251.0,2019.0,0.0,0.146984871084594,803.8333333333334,
Lucknow,E-Waste,9765.0,52.0,23465.0,10.0,Recycling,2068.0,15.0,Lucknow Landfill,"10.3904, 81.8808",80251.0,2019.0,0.0,0.4161517153206904,206.8,
Lucknow,Construction,4061.0,53.0,23465.0,8.0,Incineration,1863.0,17.0,Lucknow Landfill,"10.3904, 81.8808",80251.0,2019.0,0.0,0.1730662689111442,232.875,
Lucknow,Hazardous,5427.0,49.0,23465.0,9.0,Landfill,1299.0,16.0,Lucknow Landfill,"10.3904, 81.8808",80251.0,2019.0,0.0,0.2312806307266141,144.33333333333334,
Lucknow,Plastic,9676.0,30.0,23465.0,9.0,Recycling,527.0,16.0,Lucknow Landfill,"10.3904, 81.8808",80251.0,2020.0,1.0,0.4123588323034306,58.55555555555556,
Lucknow,Organic,974.0,33.0,23465.0,10.0,Landfill,1791.0,2.0,Lucknow Landfill,"10.3904, 81.8808",80251.0,2020.0,1.0,0.0415086298742808,179.1,
Lucknow,E-Waste,8698.0,71.0,23465.0,5.0,Landfill,4353.0,10.0,Lucknow Landfill,"10.3904, 81.8808",80251.0,2020.0,1.0,0.3706797357766886,870.6,
Lucknow,Construction,979.0,56.0,23465.0,5.0,Landfill,3187.0,8.0,Lucknow Landfill,"10.3904, 81.8808",80251.0,2020.0,1.0,0.0417217131898572,637.4,
Lucknow,Hazardous,6425.0,52.0,23465.0,8.0,Incineration,2200.0,8.0,Lucknow Landfill,"10.3904, 81.8808",80251.0,2020.0,1.0,0.2738120605156616,275.0,
Lucknow,Plastic,5485.0,69.0,23465.0,9.0,Recycling,1887.0,17.0,Lucknow Landfill,"10.3904, 81.8808",80251.0,2021.0,2.0,0.2337523971873002,209.66666666666663,
Lucknow,Organic,4261.0,36.0,23465.0,6.0,Incineration,1107.0,19.0,Lucknow Landfill,"10.3904, 81.8808",80251.0,2021.0,2.0,0.1815896015341998,184.5,
Lucknow,E-Waste,2281.0,45.0,23465.0,8.0,Landfill,4891.0,7.0,Lucknow Landfill,"10.3904, 81.8808",80251.0,2021.0,2.0,0.0972086085659492,611.375,
Lucknow,Construction,4060.0,77.0,23465.0,6.0,Landfill,1363.0,20.0,Lucknow Landfill,"10.3904, 81.8808",80251.0,2021.0,2.0,0.173023652248029,227.16666666666663,
Lucknow,Hazardous,6073.0,36.0,23465.0,7.0,Landfill,4873.0,6.0,Lucknow Landfill,"10.3904, 81.8808",80251.0,2021.0,2.0,0.2588109950990837,696.1428571428571,
Lucknow,Plastic,8714.0,53.0,23465.0,9.0,Incineration,4265.0,11.0,Lucknow Landfill,"10.3904, 81.8808",80251.0,2022.0,3.0,0.3713616023865331,473.8888888888889,
Lucknow,Organic,9845.0,55.0,23465.0,9.0,Recycling,3000.0,7.0,Lucknow Landfill,"10.3904, 81.8808",80251.0,2022.0,3.0,0.4195610483699126,333.3333333333333,
Lucknow,E-Waste,9114.0,36.0,23465.0,5.0,Recycling,3126.0,2.0,Lucknow Landfill,"10.3904, 81.8808",80251.0,2022.0,3.0,0.3884082676326443,625.2,
Lucknow,Construction,5748.0,73.0,23465.0,7.0,Composting,3385.0,4.0,Lucknow Landfill,"10.3904, 81.8808",80251.0,2022.0,3.0,0.2449605795866183,483.57142857142856,
Lucknow,Hazardous,3455.0,81.0,23465.0,10.0,Composting,2559.0,15.0,Lucknow Landfill,"10.3904, 81.8808",80251.0,2022.0,3.0,0.1472405710632857,255.9,
Lucknow,Plastic,9404.0,75.0,23465.0,9.0,Composting,1263.0,9.0,Lucknow Landfill,"10.3904, 81.8808",80251.0,2023.0,4.0,0.400767099936075,140.33333333333334,
Lucknow,Organic,8622.0,42.0,23465.0,6.0,Recycling,2945.0,20.0,Lucknow Landfill,"10.3904, 81.8808",80251.0,2023.0,4.0,0.3674408693799275,490.8333333333333,
Lucknow,E-Waste,5529.0,50.0,23465.0,9.0,Composting,1973.0,16.0,Lucknow Landfill,"10.3904, 81.8808",80251.0,2023.0,4.0,0.2356275303643724,219.22222222222223,
Lucknow,Construction,3693.0,67.0,23465.0,7.0,Incineration,3089.0,3.0,Lucknow Landfill,"10.3904, 81.8808",80251.0,2023.0,4.0,0.1573833368847219,441.2857142857143,
Lucknow,Hazardous,6895.0,70.0,23465.0,5.0,Landfill,2047.0,18.0,Lucknow Landfill,"10.3904, 81.8808",80251.0,2023.0,4.0,0.2938418921798423,409.4,
Surat,Plastic,8754.0,47.0,24032.0,7.0,Landfill,4074.0,11.0,Surat Landfill,"32.805, 89.0238",38471.0,2019.0,0.0,0.3642643142476697,582.0,
Surat,Organic,4071.0,45.0,24032.0,9.0,Landfill,1912.0,12.0,Surat Landfill,"32.805, 89.0238",38471.0,2019.0,0.0,0.1693991344873502,212.44444444444449,
Surat,E-Waste,5878.0,40.0,24032.0,7.0,Recycling,4904.0,6.0,Surat Landfill,"32.805, 89.0238",38471.0,2019.0,0.0,0.2445905459387483,700.5714285714286,
Surat,Construction,2465.0,35.0,24032.0,5.0,Incineration,3305.0,11.0,Surat Landfill,"32.805, 89.0238",38471.0,2019.0,0.0,0.1025715712383488,661.0,
Surat,Hazardous,1873.0,70.0,24032.0,9.0,Recycling,3643.0,2.0,Surat Landfill,"32.805, 89.0238",38471.0,2019.0,0.0,0.0779377496671105,404.77777777777777,
Surat,Plastic,9318.0,66.0,24032.0,5.0,Incineration,3163.0,4.0,Surat Landfill,"32.805, 89.0238",38471.0,2020.0,1.0,0.3877330226364847,632.6,
Surat,Organic,4320.0,66.0,24032.0,8.0,Composting,4625.0,15.0,Surat Landfill,"32.805, 89.0238",38471.0,2020.0,1.0,0.1797603195739014,578.125,
Surat,E-Waste,3662.0,76.0,24032.0,5.0,Landfill,2282.0,1.0,Surat Landfill,"32.805, 89.0238",38471.0,2020.0,1.0,0.1523801597869507,456.4,
Surat,Construction,711.0,60.0,24032.0,7.0,Landfill,4375.0,19.0,Surat Landfill,"32.805, 89.0238",38471.0,2020.0,1.0,0.0295855525965379,625.0,
Surat,Hazardous,3540.0,51.0,24032.0,7.0,Landfill,4362.0,4.0,Surat Landfill,"32.805, 89.0238",38471.0,2020.0,1.0,0.1473035952063914,623.1428571428571,
Surat,Plastic,1690.0,55.0,24032.0,5.0,Incineration,799.0,9.0,Surat Landfill,"32.805, 89.0238",38471.0,2021.0,2.0,0.0703229027962716,159.8,
Surat,Organic,7629.0,64.0,24032.0,9.0,Landfill,617.0,13.0,Surat Landfill,"32.805, 89.0238",38471.0,2021.0,2.0,0.3174517310252996,68.55555555555556,
Surat,E-Waste,7181.0,75.0,24032.0,7.0,Composting,870.0,3.0,Surat Landfill,"32.805, 89.0238",38471.0,2021.0,2.0,0.2988099201065246,124.28571428571428,
Surat,Construction,2964.0,64.0,24032.0,6.0,Landfill,1093.0,10.0,Surat Landfill,"32.805, 89.0238",38471.0,2021.0,2.0,0.1233355525965379,182.16666666666663,
Surat,Hazardous,7457.0,49.0,24032.0,8.0,Composting,1591.0,12.0,Surat Landfill,"32.805, 89.0238",38471.0,2021.0,2.0,0.3102946071904128,198.875,
Surat,Plastic,8273.0,39.0,24032.0,5.0,Composting,2375.0,4.0,Surat Landfill,"32.805, 89.0238",38471.0,2022.0,3.0,0.3442493342210386,475.0,
Surat,Organic,3841.0,82.0,24032.0,6.0,Landfill,873.0,5.0,Surat Landfill,"32.805, 89.0238",38471.0,2022.0,3.0,0.1598285619174434,145.5,
Surat,E-Waste,6680.0,31.0,24032.0,6.0,Composting,3367.0,14.0,Surat Landfill,"32.805, 89.0238",38471.0,2022.0,3.0,0.2779627163781624,561.1666666666666,
Surat,Construction,9396.0,61.0,24032.0,10.0,Landfill,3159.0,11.0,Surat Landfill,"32.805, 89.0238",38471.0,2022.0,3.0,0.3909786950732357,315.9,
Surat,Hazardous,9819.0,71.0,24032.0,6.0,Recycling,3335.0,0.0,Surat Landfill,"32.805, 89.0238",38471.0,2022.0,3.0,0.4085802263648468,555.8333333333334,
Surat,Plastic,7045.0,36.0,24032.0,7.0,Incineration,4404.0,13.0,Surat Landfill,"32.805, 89.0238",38471.0,2023.0,4.0,0.2931507989347536,629.1428571428571,
Surat,Organic,7984.0,36.0,24032.0,9.0,Composting,3024.0,2.0,Surat Landfill,"32.805, 89.0238",38471.0,2023.0,4.0,0.3322237017310253,336.0,
Surat,E-Waste,4476.0,83.0,24032.0,5.0,Incineration,4780.0,9.0,Surat Landfill,"32.805, 89.0238",38471.0,2023.0,4.0,0.1862516644474034,956.0,
Surat,Construction,8728.0,46.0,24032.0,10.0,Incineration,739.0,13.0,Surat Landfill,"32.805, 89.0238",38471.0,2023.0,4.0,0.3631824234354194,73.9,
Surat,Hazardous,5131.0,52.0,24032.0,6.0,Incineration,4379.0,5.0,Surat Landfill,"32.805, 89.0238",38471.0,2023.0,4.0,0.2135069906790945,729.8333333333334,
Kanpur,Plastic,9164.0,46.0,18697.0,8.0,Incineration,3975.0,13.0,Kanpur Landfill,"13.0189, 89.182",22690.0,2019.0,0.0,0.4901321067550944,496.875,
Kanpur,Organic,7073.0,31.0,18697.0,8.0,Landfill,1308.0,15.0,Kanpur Landfill,"13.0189, 89.182",22690.0,2019.0,0.0,0.3782959833128309,163.5,
Kanpur,E-Waste,3244.0,48.0,18697.0,10.0,Landfill,2550.0,15.0,Kanpur Landfill,"13.0189, 89.182",22690.0,2019.0,0.0,0.1735037706583944,255.0,
Kanpur,Construction,1894.0,61.0,18697.0,5.0,Recycling,4219.0,9.0,Kanpur Landfill,"13.0189, 89.182",22690.0,2019.0,0.0,0.1012996737444509,843.8,
Kanpur,Hazardous,765.0,76.0,18697.0,8.0,Recycling,3043.0,2.0,Kanpur Landfill,"13.0189, 89.182",22690.0,2019.0,0.0,0.0409156549179012,380.375,
Kanpur,Plastic,7631.0,30.0,18697.0,10.0,Composting,1798.0,0.0,Kanpur Landfill,"13.0189, 89.182",22690.0,2020.0,1.0,0.4081403433705942,179.8,
Kanpur,Organic,5690.0,31.0,18697.0,7.0,Incineration,916.0,14.0,Kanpur Landfill,"13.0189, 89.182",22690.0,2020.0,1.0,0.3043268973632133,130.85714285714286,
Kanpur,E-Waste,1151.0,58.0,18697.0,8.0,Recycling,1324.0,5.0,Kanpur Landfill,"13.0189, 89.182",22690.0,2020.0,1.0,0.0615606781836658,165.5,
Kanpur,Construction,3512.0,33.0,18697.0,9.0,Landfill,600.0,13.0,Kanpur Landfill,"13.0189, 89.182",22690.0,2020.0,1.0,0.1878376210087179,66.66666666666667,
Kanpur,Hazardous,3659.0,85.0,18697.0,10.0,Composting,967.0,19.0,Kanpur Landfill,"13.0189, 89.182",22690.0,2020.0,1.0,0.1956998448949029,96.7,
Kanpur,Plastic,1685.0,32.0,18697.0,6.0,Composting,4424.0,12.0,Kanpur Landfill,"13.0189, 89.182",22690.0,2021.0,2.0,0.0901214098518478,737.3333333333334,
Kanpur,Organic,2380.0,51.0,18697.0,6.0,Landfill,3237.0,18.0,Kanpur Landfill,"13.0189, 89.182",22690.0,2021.0,2.0,0.1272931486334706,539.5,
Kanpur,E-Waste,2425.0,67.0,18697.0,6.0,Recycling,2881.0,11.0,Kanpur Landfill,"13.0189, 89.182",22690.0,2021.0,2.0,0.1296999518639354,480.1666666666667,
Kanpur,Construction,2175.0,49.0,18697.0,5.0,Landfill,4912.0,20.0,Kanpur Landfill,"13.0189, 89.182",22690.0,2021.0,2.0,0.1163288228057977,982.4,
Kanpur,Hazardous,9047.0,65.0,18697.0,6.0,Recycling,4499.0,12.0,Kanpur Landfill,"13.0189, 89.182",22690.0,2021.0,2.0,0.4838744183558859,749.8333333333334,
Kanpur,Plastic,7509.0,84.0,18697.0,9.0,Incineration,2977.0,0.0,Kanpur Landfill,"13.0189, 89.182",22690.0,2022.0,3.0,0.401615232390223,330.77777777777777,
Kanpur,Organic,4907.0,35.0,18697.0,10.0,Landfill,1193.0,14.0,Kanpur Landfill,"13.0189, 89.182",22690.0,2022.0,3.0,0.2624485211531261,119.3,
Kanpur,E-Waste,8691.0,36.0,18697.0,9.0,Recycling,2462.0,14.0,Kanpur Landfill,"13.0189, 89.182",22690.0,2022.0,3.0,0.4648339305770979,273.55555555555554,
Kanpur,Construction,2431.0,64.0,18697.0,6.0,Recycling,4364.0,19.0,Kanpur Landfill,"13.0189, 89.182",22690.0,2022.0,3.0,0.1300208589613307,727.3333333333334,
